Location;Price;Rooms;WCs;Net Floor Area (m2);Gross Private Area (m2);Parking;Floor;Energy Performance Certificate;Elevator_Not available;Capital;Metropolitan Areas;Large cities;Coastal Locations;Median Age;Distance To Ocean
Cruz de Pau, Seixal;149900;2.0;2.0;85.0;85.0;0.0;;Not available;True;False;False;False;False;44.9;11
Centro de Carnaxide, Oeiras;285000;2.0;1.0;90.0;96.0;0.0;;Not available;True;False;False;False;False;46.5;5
Centro, Aveiro;500640;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;351360;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;486280;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;394280;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;409640;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;470120;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto;275000;1.0;1.0;34.0;34.0;1.0;1.0;Not available;True;False;True;True;True;47.0;5
Bairro Norton de Matos, Coimbra;189000;2.0;1.0;64.0;110.0;0.0;;Not available;True;False;False;True;False;48.3;40
Centro, Aveiro;475400;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Chainça, Abrantes;137500;3.0;2.0;103.0;103.0;0.0;;Not available;True;False;False;False;False;53.4;95
Armação de Pêra, Silves;240000;2.0;1.0;43.0;57.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;True;47.1;15
Centro, Aveiro;491280;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;398800;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;399280;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Vilamoura, Loulé;20600;1.0;1.0;57.0;74.0;0.0;;Not available;True;False;False;False;False;46.9;37
Centro, Aveiro;414640;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;475120;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;498160;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;496280;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;403800;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;404280;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;419640;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Vilamoura, Loulé;20600;1.0;1.0;57.0;74.0;0.0;3.0;Not available;True;False;False;False;False;46.9;37
Centro, Aveiro;480120;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Aos Arneiros, Lisboa;450000;4.0;1.0;100.0;110.0;0.0;;Not available;True;True;True;True;False;44.8;27
Centro, Aveiro;496120;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Monte Abraão, Sintra;150000;2.0;1.0;61.0;71.0;0.0;;Not available;True;False;False;False;False;43.7;7
Centro, Aveiro;501280;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Aos Arneiros, Lisboa;450000;4.0;1.0;100.0;110.0;0.0;;Not available;True;True;True;True;False;44.8;27
Centro, Aveiro;408800;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Lordelo, Porto;185000;2.0;2.0;93.0;110.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0;23
Centro, Aveiro;409280;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Cova da Piedade, Almada;265000;3.0;2.0;91.0;101.0;0.0;;Not available;True;False;True;False;False;46.3;7
Centro, Aveiro;485120;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;506280;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Aos Arneiros, Lisboa;260000;1.0;1.0;48.0;52.0;0.0;;Not available;True;True;True;True;False;44.8;27
Centro, Aveiro;413800;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Pêra, Silves;187000;2.0;1.0;59.0;75.0;0.0;1.0;Not available;True;False;False;False;False;47.1;18
Olaias, Lisboa;245000;2.0;1.0;66.0;77.0;0.0;;Not available;True;True;True;True;False;44.8;14
Centro, Aveiro;449640;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Agualva e Mira-Sintra, Lisboa;220000;4.0;2.0;120.0;130.0;0.0;;Not available;True;True;True;True;False;51.2;8
Centro, Aveiro;586760;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;365000;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;300000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;375000;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;305000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;310000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Braga (São José de São Lázaro e São João do Souto), Braga;170000;3.0;2.0;95.0;110.0;1.0;0.0;Not available;True;False;False;True;False;44.4;29
Centro, Aveiro;310000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;380000;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;315000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;320000;4.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Cova da Piedade, Almada;235000;3.0;1.0;70.0;82.0;0.0;;Not available;True;False;True;False;False;46.3;7
Mem Martins, Sintra;185000;2.0;1.0;72.0;82.0;0.0;;Not available;True;False;False;False;False;43.7;11
Queluz e Belas, Lisboa;385000;2.0;2.0;94.0;159.0;3.0;7.0;Energy Performance Certificate;False;True;True;True;False;44.8;7
Costa da Caparica, Setúbal;279900;2.0;2.0;76.0;76.0;0.0;;Not available;True;False;True;True;True;46.6;0
Vilamoura, Loulé;240000;1.0;1.0;63.0;70.0;1.0;2.0;Not available;True;False;False;False;False;46.9;37
Centro, Aveiro;435000;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Campo de Ourique, Lisboa;840000;3.0;2.0;100.0;132.0;1.0;1.0;Energy Performance Certificate;False;True;True;True;False;44.8;10
Tavira, Tavira;169000;1.0;1.0;54.0;61.0;0.0;;Not available;True;False;False;False;True;51.2;79
Senhora da Hora, Matosinhos;322500;3.0;2.0;118.0;135.0;1.0;1.0;Energy Performance Certificate;False;False;True;False;False;47.5;4
Costa da Caparica, Setúbal;268000;1.0;1.0;46.0;50.0;0.0;;Not available;True;False;True;True;True;46.6;0
Vilamoura, Loulé;225000;1.0;1.0;61.0;61.0;0.0;;Not available;True;False;False;False;False;46.9;37
Trafaria, Almada;260000;2.0;1.0;58.0;63.0;0.0;;Not available;True;False;True;False;False;46.3;2
Pontinha e Famões, Lisboa;139900;2.0;1.0;;;0.0;;Not available;True;True;True;True;False;44.8;12
Praia da Rocha, Portimão;180000;1.0;1.0;43.0;48.0;0.0;;Not available;True;False;False;False;True;45.5;0
Santa Marinha e São Pedro da Afurada, Porto;530000;3.0;3.0;128.0;158.0;2.0;;Not available;False;False;True;True;True;47.0;4
Santa Marta do Pinhal, Seixal;200000;2.0;1.0;91.0;91.0;0.0;;Not available;True;False;False;False;False;44.9;11
Seixal, Arrentela e Aldeia de Paio Pires, Setúbal;190000;2.0;1.0;65.0;65.0;0.0;;Not available;True;False;True;True;False;44.9;11
Costa Cabral, Porto;266500;3.0;2.0;88.0;98.0;0.0;;Not available;True;False;True;True;True;47.0;7
Centro, Aveiro;365000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Santa Apolónia, Bragança;138000;4.0;2.0;119.0;134.0;1.0;2.0;Not available;True;False;False;True;False;44.4;170
Olivais Sul, Lisboa;268000;2.0;1.0;70.0;70.0;0.0;;Not available;True;True;True;True;False;44.8;16
Vila Chã, Codal e Vila Cova de Perrinho, Aveiro;196000;3.0;2.0;143.0;143.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;45.5;24
Centro, Aveiro;465000;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Venda do Pinheiro, Mafra;220000;2.0;1.0;79.0;97.0;0.0;;Not available;True;False;False;False;False;43.8;22
Canidelo, Vila Nova de Gaia;199000;2.0;2.0;120.0;128.0;1.0;1.0;Energy Performance Certificate;False;False;True;True;False;46.8;6
Centro, Aveiro;295000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Porto, Porto;770000;3.0;3.0;178.0;189.0;2.0;1.0;Not available;True;False;True;True;True;47.0;3
Porto, Porto;700000;3.0;4.0;188.0;209.0;2.0;1.0;Not available;True;False;True;True;True;47.0;3
Centro, Aveiro;475000;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Porto, Porto;820000;4.0;5.0;232.0;330.0;3.0;0.0;Not available;True;False;True;True;True;47.0;3
Viseu, Viseu;165000;1.0;1.0;56.0;103.0;1.0;2.0;Not available;True;False;False;False;False;46.9;72
Centro, Aveiro;300000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Porto, Porto;600000;3.0;4.0;160.0;238.0;3.0;0.0;Not available;True;False;True;True;True;47.0;3
Santa Marinha e São Pedro da Afurada, Porto;650000;3.0;4.0;134.0;154.0;2.0;8.0;Energy Performance Certificate;False;False;True;True;True;47.0;4
Centro, Aveiro;340000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Praia, Póvoa de Varzim;285000;3.0;2.0;110.0;128.0;0.0;;Not available;True;False;True;False;False;45.8;14
Centro, Aveiro;290000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Monte da Caparica, Almada;185000;2.0;1.0;90.0;115.0;1.0;0.0;Energy Performance Certificate;False;False;True;False;False;46.3;4
Continente, Loulé;295000;3.0;3.0;101.0;101.0;0.0;;Not available;True;False;False;False;False;46.9;47
Centro, Aveiro;320000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;495000;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
ANSIÃO, Ansião;96000;1.0;1.0;53.0;60.0;1.0;1.0;Not available;True;False;False;False;False;53.4;47
Centro, Aveiro;305000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Santo Tirso, Santo Tirso;215000;3.0;3.0;158.0;158.0;0.0;;Not available;True;False;False;False;False;49.5;27
Rio Tinto, Porto;219000;3.0;3.0;125.0;159.0;1.0;3.0;Energy Performance Certificate;False;False;True;True;True;47.0;9
Celas, Coimbra;300000;4.0;2.0;108.0;135.0;1.0;0.0;Not available;True;False;False;True;False;48.3;40
Paços de Ferreira, Porto;265000;3.0;2.0;144.0;190.0;2.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0;28
Centro, Aveiro;345000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Eiriz, Porto;175000;3.0;2.0;126.0;151.0;2.0;2.0;Not available;True;False;True;True;True;47.0;29
Monte Gordo, Faro;195000;0.0;1.0;53.0;53.0;0.0;;Not available;True;False;False;False;True;45.7;96
Centro, Aveiro;295000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Celas, Coimbra;150000;1.0;1.0;45.0;54.0;0.0;;Not available;True;False;False;True;False;48.3;40
Boavista, Porto;730000;4.0;3.0;193.0;;0.0;;Not available;True;False;True;True;True;47.0;4
Parque das Nações - Expo Norte, Lisboa;499900;2.0;2.0;77.0;77.0;1.0;3.0;Energy Performance Certificate;False;True;True;True;False;44.8;19
Centro, Aveiro;345000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;195000;3.0;2.0;128.0;128.0;2.0;1.0;Not available;True;False;False;False;False;52.8;6479
Sítio de Sao Pedro/ Alto do Cano, Tavira;765000;3.0;2.0;103.0;119.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;51.2;77
Centro, Aveiro;500000;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Ermesinde, Porto;158000;2.0;2.0;79.0;96.0;1.0;3.0;Not available;True;False;True;True;True;47.0;12
Aos Arneiros, Lisboa;375000;2.0;1.0;70.0;76.0;0.0;;Not available;True;True;True;True;False;44.8;27
Aos Arneiros, Lisboa;375000;2.0;1.0;70.0;76.0;0.0;;Not available;True;True;True;True;False;44.8;27
Massamá e Monte Abraão, Lisboa;322500;3.0;2.0;125.0;157.0;1.0;;Not available;True;True;True;True;False;44.8;6
Almancil Centro, Loulé;330000;3.0;3.0;103.0;128.0;1.0;2.0;Not available;False;False;False;False;False;46.9;45
Aeroporto, Maia;226750;2.0;2.0;96.0;96.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;45.5;9
Centro, Aveiro;335000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Vila Nova de Milfontes, Beja;195000;1.0;1.0;70.0;70.0;0.0;;Not available;True;False;False;False;False;46.5;86
Centro, Aveiro;385000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Apúlia, Esposende;215000;2.0;2.0;93.0;125.0;2.0;1.0;Not available;True;False;False;False;False;45.3;3
Centro, Aveiro;325000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Sto. Ovídio, Vila Nova de Gaia;215000;2.0;2.0;81.0;101.0;1.0;1.0;Energy Performance Certificate;False;False;True;True;False;46.8;6
Marvila, Lisboa;365000;3.0;2.0;97.0;97.0;0.0;;Not available;True;True;True;True;False;44.8;15
Olivais Sul, Lisboa;240000;2.0;1.0;55.0;55.0;0.0;;Not available;True;True;True;True;False;44.8;16
Centro, Aveiro;350000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Fonte Nova, Lisboa;197000;1.0;1.0;36.0;39.0;0.0;0.0;Not available;True;True;True;True;False;44.8;10
Abraveses, Viseu;160000;3.0;2.0;131.0;179.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;46.9;70
Olivais Norte, Lisboa;320000;3.0;1.0;70.0;70.0;0.0;;Not available;True;True;True;True;False;44.8;17
Olivais, Coimbra;220000;3.0;2.0;142.0;150.0;0.0;;Not available;True;False;False;True;False;48.3;40
Santo Tirso, Santo Tirso;153000;3.0;2.0;101.0;101.0;1.0;1.0;Not available;True;False;False;False;False;49.5;27
Oliveira do Douro, Porto;187500;3.0;2.0;101.0;122.0;1.0;1.0;Not available;True;False;True;True;True;47.0;7
Eiras e São Paulo de Frades, Coimbra;215000;3.0;2.0;92.0;106.0;2.0;2.0;Energy Performance Certificate;False;False;False;True;False;48.3;40
Conceição e Cabanas de Tavira, Faro;175000;0.0;1.0;34.0;34.0;1.0;1.0;Not available;True;False;False;False;True;45.7;82
Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;450000;3.0;2.0;98.0;119.0;1.0;0.0;Energy Performance Certificate;False;True;True;True;False;44.8;1
Mafamude e Vilar do Paraíso, Porto;189000;3.0;2.0;112.0;133.0;1.0;4.0;Energy Performance Certificate;False;False;True;True;True;47.0;6
Pedra Mourinha, Portimão;270000;3.0;2.0;105.0;123.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;True;45.5;3
Oliveira do Douro, Porto;165000;3.0;2.0;110.0;148.0;1.0;2.0;Not available;True;False;True;True;True;47.0;7
Centro, Aveiro;520000;3.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;335000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Canidelo, Porto;240000;2.0;2.0;83.0;110.0;1.0;3.0;Energy Performance Certificate;False;False;True;True;True;47.0;3
Celas, Coimbra;240000;3.0;2.0;78.0;105.0;1.0;0.0;Not available;True;False;False;True;False;48.3;40
Águas Santas, Porto;175000;3.0;2.0;100.0;118.0;1.0;1.0;Energy Performance Certificate;False;False;True;True;True;47.0;10
Santa Apolónia, Coimbra;250000;6.0;3.0;138.0;229.0;6.0;1.0;Not available;True;False;False;True;False;48.3;40
Baleal, Peniche;395000;3.0;3.0;152.0;214.0;2.0;3.0;Energy Performance Certificate;False;False;False;False;True;47.9;5
Centro, Aveiro;375000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;355000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Centro, Aveiro;335000;2.0;1.0;;;0.0;;Not available;True;False;False;False;True;45.5;40
Cacém e São Marcos, Lisboa;249000;3.0;2.0;89.0;95.0;1.0;7.0;Energy Performance Certificate;False;True;True;True;False;44.8;8
Canidelo, Porto;265000;3.0;2.0;106.0;106.0;1.0;1.0;Energy Performance Certificate;False;False;True;True;True;47.0;3
Areia Branca, Lourinhã;792000;4.0;3.0;107.0;176.0;1.0;0.0;Not available;True;False;False;False;False;47.1;8
Sé, Santa Maria e Meixedo, Bragança;230000;5.0;5.0;206.0;110.0;2.0;4.0;Not available;False;False;False;True;False;44.4;171
À Av. Uruguai, Lisboa;338000;2.0;1.0;65.0;81.0;0.0;;Not available;True;True;True;True;False;44.8;10
Vila Nova Caparica, Almada;289000;3.0;2.0;96.0;128.0;0.0;1.0;Energy Performance Certificate;False;False;True;False;False;46.3;2
Garajau, Santa Cruz;183000;1.0;1.0;68.0;82.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;43.7;8950
Moreira, Porto;198900;1.0;2.0;56.0;59.0;1.0;;Not available;True;False;True;True;True;47.0;10
Santa Marinha e São Pedro da Afurada, Porto;179000;0.0;1.0;;;0.0;;Not available;True;False;True;True;True;47.0;4
Arca d´ Água, Porto;233000;1.0;1.0;;;0.0;;Not available;True;False;True;True;True;47.0;5
Valongo, Valongo;230000;3.0;2.0;90.0;185.0;1.0;4.0;Energy Performance Certificate;False;False;False;False;False;45.1;15
Algueirão-Mem Martins, Lisboa;190000;3.0;2.0;70.0;100.0;1.0;3.0;Not available;True;True;True;True;False;44.8;11
OVAR Centro, Ovar;135000;2.0;1.0;70.0;73.0;0.0;;Not available;True;False;False;False;False;47.1;16
Baleal, Peniche;280000;2.0;1.0;86.0;102.0;0.0;;Not available;True;False;False;False;True;47.9;5
À Av. Uruguai, Lisboa;399900;3.0;2.0;85.0;91.0;0.0;;Not available;True;True;True;True;False;44.8;10
Valongo, Porto;165000;2.0;1.0;78.0;83.0;1.0;2.0;Not available;True;False;True;True;True;47.0;15
GAIA Madalena, Vila Nova de Gaia;335000;3.0;3.0;107.0;107.0;2.0;2.0;Energy Performance Certificate;False;False;True;True;False;46.8;5
Qta do Marquês, Oeiras;460000;3.0;2.0;93.0;118.0;1.0;4.0;Energy Performance Certificate;False;False;False;False;False;46.5;1
Antas, Porto;210000;2.0;2.0;101.0;129.0;1.0;2.0;Not available;True;False;True;True;True;47.0;7
Senhora da Hora, Matosinhos;230000;3.0;2.0;92.0;92.0;0.0;;Not available;True;False;True;False;False;47.5;4
Ramalde, Porto;189000;3.0;1.0;85.0;85.0;0.0;0.0;Not available;True;False;True;True;True;47.0;3
Olivais, Lisboa;249000;2.0;1.0;72.0;72.0;0.0;;Not available;True;True;True;True;False;44.8;16
Antas, Porto;590000;3.0;3.0;165.0;197.0;2.0;1.0;Energy Performance Certificate;False;False;True;True;True;47.0;7
Miratejo, Seixal;159000;2.0;1.0;63.0;72.0;0.0;;Not available;True;False;False;False;False;51.2;11
Bairro das Amendoeiras, Lisboa;250000;3.0;1.0;92.0;92.0;0.0;;Not available;True;True;True;True;False;44.8;15
Rio Tinto - Areosa, Gondomar;139500;2.0;1.0;80.0;85.0;0.0;;Not available;True;False;True;False;False;47.1;8
Lamego (Almacave e Sé), Viseu;215000;4.0;3.0;131.0;165.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;51.5;71
Damaia de Cima, Amadora;255000;2.0;2.0;93.0;98.0;0.0;;Not available;True;False;True;True;False;44.1;8
Damaia de Cima, Amadora;255000;2.0;2.0;93.0;98.0;0.0;;Not available;True;False;True;True;False;44.1;8
Damaia de Cima, Amadora;255000;3.0;2.0;85.0;90.0;0.0;;Not available;True;False;True;True;False;44.1;8
Paços de Ferreira, Porto;250000;3.0;3.0;133.0;148.0;2.0;2.0;Not available;True;False;True;True;True;47.0;28
Bragaparque, Braga;229900;3.0;2.0;104.0;106.0;1.0;1.0;Energy Performance Certificate;False;False;False;True;False;44.4;31
Avenidas Novas, Lisboa;345000;0.0;1.0;43.0;54.0;1.0;2.0;Energy Performance Certificate;False;True;True;True;False;44.8;13
Mafamude e Vilar do Paraíso, Porto;263000;3.0;2.0;85.0;100.0;1.0;1.0;Not available;True;False;True;True;True;47.0;6
QUINTA DA FÁBRICA DA PÓLVORA, Seixal;352500;3.0;2.0;107.0;135.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;44.9;7
Mafamude e Vilar do Paraíso, Porto;495000;5.0;3.0;218.0;233.0;2.0;1.0;Not available;True;False;True;True;True;47.0;6
Vermoeira, Mafra;284000;5.0;3.0;144.0;245.0;2.0;1.0;Not available;True;False;False;False;False;43.8;23
Santa Marinha e São Pedro da Afurada, Porto;690000;3.0;3.0;222.0;295.0;3.0;10.0;Energy Performance Certificate;False;False;True;True;True;47.0;4
Vila Nova de Gaia, Vila Nova de Gaia;190000;1.0;1.0;61.0;90.0;1.0;1.0;Energy Performance Certificate;False;False;True;True;False;46.8;6
Peniche, Peniche;149500;2.0;1.0;65.0;95.0;1.0;1.0;Not available;True;False;False;False;True;47.9;4
Caniço de Baixo, Santa Cruz;345000;2.0;1.0;96.0;118.0;1.0;;Not available;True;False;False;False;False;43.7;905
Celas, Coimbra;420000;4.0;2.0;145.0;163.0;1.0;4.0;Energy Performance Certificate;False;False;False;True;False;48.3;40
Caniço de Baixo, Santa Cruz;345000;2.0;1.0;96.0;118.0;1.0;;Not available;True;False;False;False;False;43.7;905
Celas, Coimbra;420000;4.0;2.0;145.0;163.0;1.0;4.0;Energy Performance Certificate;False;False;False;True;False;48.3;40
Valongo, Porto;382000;3.0;3.0;138.0;138.0;2.0;5.0;Energy Performance Certificate;False;False;True;True;True;47.0;15
Sé, Santa Maria e Meixedo, Bragança;89000;2.0;1.0;;;0.0;;Not available;True;False;False;True;False;44.4;171
Avenidas Novas, Lisboa;840000;3.0;3.0;183.0;183.0;2.0;5.0;Not available;True;True;True;True;False;44.8;13
Quarteira, Faro;260000;1.0;1.0;77.0;92.0;1.0;1.0;Not available;True;False;False;False;True;45.7;38
Portimão, Faro;355000;2.0;2.0;95.0;140.0;2.0;2.0;Energy Performance Certificate;False;False;False;False;True;45.7;1
Corujeira, Porto;288900;1.0;1.0;48.0;56.0;1.0;5.0;Not available;False;False;True;True;True;47.0;7
Corujeira, Porto;255900;1.0;1.0;45.0;53.0;1.0;5.0;Not available;False;False;True;True;True;47.0;7
SJM 4, São João da Madeira;290000;3.0;3.0;139.0;150.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;47.0;17
Sé, Santa Maria e Meixedo, Bragança;139000;3.0;2.0;;;0.0;;Not available;True;False;False;True;False;44.4;171
Portela, Loures;350000;3.0;2.0;125.0;125.0;1.0;6.0;Not available;True;False;False;False;False;44.6;18
Loures, Loures;264000;2.0;1.0;97.0;97.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;44.6;18
Lumiar, Lisboa;549000;3.0;3.0;135.0;135.0;1.0;4.0;Not available;True;True;True;True;False;44.8;13
Corujeira, Porto;288000;1.0;1.0;48.0;56.0;1.0;2.0;Not available;False;False;True;True;True;47.0;7
Madragoa, Lisboa, Lisboa;225000;1.0;1.0;26.0;26.0;0.0;;Not available;True;True;True;True;False;44.8;11
Corujeira, Porto;255255;1.0;1.0;45.0;53.0;1.0;2.0;Not available;False;False;True;True;True;47.0;7
Campanhã, Porto;394000;2.0;2.0;71.0;83.0;1.0;2.0;Not available;False;False;True;True;True;47.0;8
Areeiro, Lisboa;330000;4.0;2.0;109.0;109.0;0.0;;Not available;True;True;True;True;False;44.8;14
Corujeira, Porto;402000;2.0;2.0;66.0;78.0;1.0;2.0;Not available;False;False;True;True;True;47.0;7
Valpaços e Sanfins, Vila Real;103000;3.0;2.0;80.0;95.0;0.0;;Not available;True;False;False;False;False;59.8;123
Corujeira, Porto;272500;1.0;1.0;48.0;56.0;1.0;1.0;Not available;False;False;True;True;True;47.0;7
Olivais Sul, Lisboa;550000;5.0;2.0;165.0;165.0;0.0;;Not available;True;True;True;True;False;44.8;16
Corujeira, Porto;255000;1.0;1.0;46.0;53.0;1.0;1.0;Not available;False;False;True;True;True;47.0;7
Corujeira, Porto;390000;2.0;2.0;71.0;83.0;1.0;1.0;Not available;False;False;True;True;True;47.0;7
Recardães e Espinhel, Aveiro;170000;3.0;2.0;130.0;139.0;0.0;;Not available;True;False;False;False;True;45.5;52
Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau), Santarém;140000;3.0;2.0;100.0;100.0;0.0;;Not available;True;False;False;False;False;48.3;58
Feijó, Almada;199500;2.0;1.0;75.0;85.0;0.0;;Not available;True;False;True;False;False;46.3;6
Areeiro, Lisboa;210000;1.0;1.0;35.0;37.0;0.0;;Not available;True;True;True;True;False;44.8;14
Casa Branca, Funchal;200000;1.0;1.0;66.0;73.0;1.0;2.0;Energy Performance Certificate;False;False;False;True;False;48.0;912
Monserrate, Viana do Castelo;199000;3.0;2.0;121.0;121.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;True;48.8;0
Monte Verde, Tavira;195000;1.0;1.0;46.0;63.0;1.0;2.0;Not available;True;False;False;False;True;51.2;79
Serra de Carnaxide, Oeiras;480000;3.0;2.0;107.0;115.0;2.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.5;5
Vila Nova de Famalicão e Calendário, Braga;188500;3.0;3.0;128.0;128.0;0.0;;Not available;True;False;False;True;False;44.4;23
Águas Belas, Santarém;107000;1.0;1.0;53.0;56.0;1.0;;Not available;True;False;False;False;False;48.3;70
S. Miguel, Ovar;105000;0.0;1.0;32.0;32.0;1.0;0.0;Not available;True;False;False;False;False;47.1;16
Arca d´ Água, Porto;330000;3.0;3.0;136.0;145.0;0.0;;Not available;True;False;True;True;True;47.0;5
Lumiar, Lisboa;298000;2.0;1.0;114.0;114.0;1.0;9.0;Not available;True;True;True;True;False;44.8;13
Sesmarias, Portimão;377500;2.0;2.0;101.0;119.0;2.0;2.0;Energy Performance Certificate;False;False;False;False;True;45.5;4
Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;120000;2.0;1.0;70.0;70.0;0.0;;Not available;True;False;False;False;False;52.8;6479
Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Braga;175000;1.0;1.0;47.0;56.0;1.0;2.0;Energy Performance Certificate;False;False;False;True;False;46.3;11
Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;119000;2.0;1.0;80.0;80.0;0.0;;Not available;True;False;False;False;False;52.8;6479
Nogueira, Fraião e Lamaçães, Braga;460000;6.0;3.0;240.0;296.0;2.0;1.0;Not available;True;False;False;True;False;44.4;31
Caparica, Almada;345000;3.0;2.0;99.0;102.0;1.0;2.0;Not available;True;False;True;False;False;46.3;3
